"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","id","Day"
2008,10,2,4,1605,1555,1744,1745,"MQ",3723,"N835MQ",99,110,85,-1,10,"DFW","DSM",624,4,10,0,"",0,NA,NA,NA,NA,NA,124060716,"Thursday"
2008,10,2,4,1153,1155,1348,1355,"MQ",3840,"N667MQ",115,120,89,-7,-2,"DSM","DFW",624,17,9,0,"",0,NA,NA,NA,NA,NA,124063298,"Thursday"
2008,10,2,4,936,940,1130,1130,"MQ",3841,"N667MQ",114,110,86,0,-4,"DFW","DSM",624,2,26,0,"",0,NA,NA,NA,NA,NA,124063329,"Thursday"
2008,10,2,4,2141,2145,2251,2255,"MQ",4175,"N695MQ",70,70,48,-4,-4,"ORD","DSM",299,6,16,0,"",0,NA,NA,NA,NA,NA,124071120,"Thursday"
2008,10,2,4,943,945,1048,1055,"MQ",4199,"N620MQ",65,70,47,-7,-2,"ORD","DSM",299,3,15,0,"",0,NA,NA,NA,NA,NA,124071631,"Thursday"
2008,10,2,4,918,925,1020,1035,"MQ",4227,"N613MQ",62,70,48,-15,-7,"DSM","ORD",299,7,7,0,"",0,NA,NA,NA,NA,NA,124072351,"Thursday"
2008,10,2,4,1238,1245,1339,1355,"MQ",4235,"N941MQ",61,70,49,-16,-7,"ORD","DSM",299,4,8,0,"",0,NA,NA,NA,NA,NA,124072587,"Thursday"
2008,10,2,4,1115,1120,1216,1235,"MQ",4243,"N620MQ",61,75,48,-19,-5,"DSM","ORD",299,6,7,0,"",0,NA,NA,NA,NA,NA,124072804,"Thursday"
2008,10,2,4,1413,1420,1518,1535,"MQ",4244,"N941MQ",65,75,51,-17,-7,"DSM","ORD",299,6,8,0,"",0,NA,NA,NA,NA,NA,124072835,"Thursday"
2008,10,2,4,1602,1605,1703,1715,"MQ",4331,"N513MQ",61,70,46,-12,-3,"ORD","DSM",299,4,11,0,"",0,NA,NA,NA,NA,NA,124075135,"Thursday"
2008,10,2,4,1737,1745,1850,1900,"MQ",4333,"N513MQ",73,75,51,-10,-8,"DSM","ORD",299,10,12,0,"",0,NA,NA,NA,NA,NA,124075197,"Thursday"
2008,10,2,4,650,655,759,810,"MQ",4409,"N733MQ",69,75,47,-11,-5,"DSM","ORD",299,8,14,0,"",0,NA,NA,NA,NA,NA,124077078,"Thursday"
2008,10,2,4,749,750,850,900,"MQ",4489,"N613MQ",61,70,48,-10,-1,"ORD","DSM",299,3,10,0,"",0,NA,NA,NA,NA,NA,124078498,"Thursday"
2008,10,2,4,1725,1730,1828,1845,"MQ",4501,"N652MQ",63,75,48,-17,-5,"ORD","DSM",299,4,11,0,"",0,NA,NA,NA,NA,NA,124078774,"Thursday"
2008,10,2,4,1902,1910,2046,2030,"MQ",4514,"N652MQ",104,80,49,16,-8,"DSM","ORD",299,45,10,0,"",0,0,0,16,0,0,124078979,"Thursday"
2008,10,2,4,552,600,932,940,"MQ",4821,"N717MQ",160,160,138,-8,-8,"DSM","LGA",1031,9,13,0,"",0,NA,NA,NA,NA,NA,124083676,"Thursday"
2008,10,2,4,1754,1805,1959,2020,"MQ",4822,"N719MQ",185,195,158,-21,-11,"LGA","DSM",1031,4,23,0,"",0,NA,NA,NA,NA,NA,124083703,"Thursday"
2008,10,2,4,1300,1140,1519,1350,"9E",2850,"84329E",199,190,149,89,80,"LGA","DSM",1031,4,46,0,"",0,80,0,9,0,0,124112964,"Thursday"
2008,10,2,4,1500,1505,1831,1855,"9E",2851,"80279E",151,170,131,-24,-5,"DSM","LGA",1031,11,9,0,"",0,NA,NA,NA,NA,NA,124112995,"Thursday"
2008,10,2,4,1541,1445,1656,1558,"9E",2862,"84329E",75,73,41,58,56,"DSM","MSP",232,15,19,0,"",0,0,0,2,0,56,124113118,"Thursday"
2008,10,2,4,1301,1305,1357,1420,"9E",2864,"80279E",56,75,38,-23,-4,"MSP","DSM",232,6,12,0,"",0,NA,NA,NA,NA,NA,124113203,"Thursday"
2008,10,2,4,1556,1605,1702,1715,"9E",2892,"87369E",66,70,40,-13,-9,"DSM","MSP",232,15,11,0,"",0,NA,NA,NA,NA,NA,124113789,"Thursday"
2008,10,2,4,1202,1204,1251,1255,"9E",2966,"86949E",109,111,81,-4,-2,"DTW","DSM",534,4,24,0,"",0,NA,NA,NA,NA,NA,124115923,"Thursday"
2008,10,2,4,645,650,1011,1015,"9E",2998,"86239E",146,145,114,-4,-5,"DSM","DCA",897,8,24,0,"",0,NA,NA,NA,NA,NA,124116755,"Thursday"
2008,10,2,4,1658,1640,1828,1825,"9E",2999,"86239E",150,165,128,3,18,"DCA","DSM",897,5,17,0,"",0,NA,NA,NA,NA,NA,124116786,"Thursday"
2008,10,2,4,1325,1325,1615,1617,"9E",3762,"86949E",110,112,82,-2,0,"DSM","DTW",534,5,23,0,"",0,NA,NA,NA,NA,NA,124118384,"Thursday"
2008,10,2,4,1000,1005,1249,1255,"9E",3764,"89149E",109,110,77,-6,-5,"DSM","DTW",534,19,13,0,"",0,NA,NA,NA,NA,NA,124118415,"Thursday"
2008,10,2,4,844,845,922,935,"9E",3765,"89149E",98,110,80,-13,-1,"DTW","DSM",534,4,14,0,"",0,NA,NA,NA,NA,NA,124118473,"Thursday"
2008,10,2,4,1510,1515,1615,1630,"9E",4712,"87189E",65,75,42,-15,-5,"MSP","DSM",232,5,18,0,"",0,NA,NA,NA,NA,NA,124119534,"Thursday"
2008,10,2,4,1956,1855,2052,2005,"9E",4771,"86239E",56,70,39,47,61,"DSM","MSP",232,11,6,0,"",0,0,0,47,0,0,124120753,"Thursday"
2008,10,2,4,2236,2235,2324,2345,"9E",4772,"87979E",48,70,34,-21,1,"MSP","DSM",232,6,8,0,"",0,NA,NA,NA,NA,NA,124120784,"Thursday"
2008,10,2,4,1703,1710,1850,1850,"9E",5733,"87189E",107,100,71,0,-7,"DSM","MEM",490,26,10,0,"",0,NA,NA,NA,NA,NA,124124519,"Thursday"
2008,10,2,4,1100,1105,1234,1240,"9E",5737,"80129E",94,95,75,-6,-5,"DSM","MEM",490,7,12,0,"",0,NA,NA,NA,NA,NA,124124705,"Thursday"
2008,10,2,4,846,850,1017,1030,"9E",5752,"80129E",91,100,72,-13,-4,"MEM","DSM",490,3,16,0,"",0,NA,NA,NA,NA,NA,124125003,"Thursday"
2008,10,2,4,1352,1355,1530,1530,"9E",5792,"87369E",98,95,74,0,-3,"MEM","DSM",490,7,17,0,"",0,NA,NA,NA,NA,NA,124126738,"Thursday"
2008,10,3,5,1257,1300,1514,1513,"XE",2479,"N16976",137,133,111,1,-3,"IAH","DSM",802,3,23,0,"",0,NA,NA,NA,NA,NA,123809293,"Friday"
2008,10,3,5,1921,1915,2146,2127,"XE",2568,"N14974",145,132,110,19,6,"IAH","DSM",802,4,31,0,"",0,6,0,13,0,0,123809364,"Friday"
2008,10,3,5,644,650,855,907,"XE",2584,"N16981",131,137,115,-12,-6,"DSM","IAH",802,8,8,0,"",0,NA,NA,NA,NA,NA,123809377,"Friday"
2008,10,3,5,1550,1600,1809,1820,"XE",2671,"N16976",139,140,115,-11,-10,"DSM","IAH",802,10,14,0,"",0,NA,NA,NA,NA,NA,123809453,"Friday"
2008,10,3,5,814,820,921,932,"YV",7210,"N17156",67,72,53,-11,-6,"DSM","ORD",299,5,9,0,"",0,NA,NA,NA,NA,NA,123812987,"Friday"
2008,10,3,5,1749,1644,1855,1756,"YV",7242,"N516LR",66,72,58,59,65,"DSM","ORD",299,3,5,0,"",0,59,0,0,0,0,123812988,"Friday"
2008,10,3,5,808,812,924,921,"YV",2748,"N17337",196,189,163,3,-4,"DSM","PHX",1149,14,19,0,"",0,NA,NA,NA,NA,NA,123812989,"Friday"
2008,10,3,5,1445,1450,1540,1550,"YV",2990,"N902FJ",175,180,149,-10,-5,"DSM","PHX",1149,9,17,0,"",0,NA,NA,NA,NA,NA,123812990,"Friday"
2008,10,3,5,642,642,747,752,"YV",7210,"N17156",65,70,48,-5,0,"ORD","DSM",299,5,12,0,"",0,NA,NA,NA,NA,NA,123813273,"Friday"
2008,10,3,5,1610,1457,1710,1610,"YV",7242,"N516LR",60,73,46,60,73,"ORD","DSM",299,5,9,0,"",0,60,0,0,0,0,123813274,"Friday"
2008,10,3,5,904,904,1400,1356,"YV",2816,"N902FJ",176,172,141,4,0,"PHX","DSM",1149,6,29,0,"",0,NA,NA,NA,NA,NA,123813345,"Friday"
2008,10,3,5,1835,1845,2326,2336,"YV",2818,"N77286",171,171,144,-10,-10,"PHX","DSM",1149,9,18,0,"",0,NA,NA,NA,NA,NA,123813346,"Friday"
2008,10,3,5,912,915,956,1003,"OH",6583,"N427CA",104,108,96,-7,-3,"CVG","DSM",505,5,3,0,"",0,NA,NA,NA,NA,NA,123833920,"Friday"
2008,10,3,5,1125,1135,1352,1413,"OH",6610,"N427CA",87,98,75,-21,-10,"DSM","CVG",505,2,10,0,"",0,NA,NA,NA,NA,NA,123833943,"Friday"
2008,10,3,5,918,925,1030,1035,"OO",2559,"N496CA",72,70,53,-5,-7,"MKE","DSM",311,4,15,0,"",0,NA,NA,NA,NA,NA,123846453,"Friday"
2008,10,3,5,1050,1100,1156,1205,"OO",2752,"N496CA",66,65,51,-9,-10,"DSM","MKE",311,5,10,0,"",0,NA,NA,NA,NA,NA,123847607,"Friday"
2008,10,3,5,1420,1420,1527,1530,"OO",2753,"N468CA",67,70,51,-3,0,"MKE","DSM",311,3,13,0,"",0,NA,NA,NA,NA,NA,123847652,"Friday"
2008,10,3,5,1610,1620,1714,1725,"OO",2814,"N468CA",64,65,46,-11,-10,"DSM","MKE",311,5,13,0,"",0,NA,NA,NA,NA,NA,123848064,"Friday"
2008,10,3,5,2158,2200,2305,2310,"OO",2815,"N479CA",67,70,50,-5,-2,"MKE","DSM",311,5,12,0,"",0,NA,NA,NA,NA,NA,123848131,"Friday"
2008,10,3,5,545,555,652,700,"OO",2878,"N495CA",67,65,48,-8,-10,"DSM","MKE",311,7,12,0,"",0,NA,NA,NA,NA,NA,123848646,"Friday"
2008,10,3,5,1107,1108,1335,1340,"OO",5905,"N703SK",88,92,74,-5,-1,"DEN","DSM",589,4,10,0,"",0,NA,NA,NA,NA,NA,123872045,"Friday"
2008,10,3,5,1412,1417,1454,1506,"OO",5905,"N703SK",102,109,81,-12,-5,"DSM","DEN",589,12,9,0,"",0,NA,NA,NA,NA,NA,123872055,"Friday"
2008,10,3,5,1211,1212,1328,1320,"OO",5967,"N776SK",77,68,50,8,-1,"ORD","DSM",299,4,23,0,"",0,NA,NA,NA,NA,NA,123873808,"Friday"
2008,10,3,5,1355,1356,1504,1508,"OO",5988,"N776SK",69,72,50,-4,-1,"DSM","ORD",299,6,13,0,"",0,NA,NA,NA,NA,NA,123874330,"Friday"
2008,10,3,5,1154,1201,1234,1253,"UA",227,"N932UA",100,112,84,-19,-7,"DSM","DEN",589,10,6,0,"",0,NA,NA,NA,NA,NA,123896724,"Friday"
2008,10,3,5,2006,2010,2245,2246,"UA",230,"N930UA",99,96,83,-1,-4,"DEN","DSM",589,4,12,0,"",0,NA,NA,NA,NA,NA,123896786,"Friday"
2008,10,3,5,837,838,919,930,"UA",237,"N374UA",102,112,84,-11,-1,"DSM","DEN",589,7,11,0,"",0,NA,NA,NA,NA,NA,123896958,"Friday"
2008,10,3,5,951,957,1059,1123,"UA",249,"N932UA",68,86,53,-24,-6,"ORD","DSM",299,4,11,0,"",0,NA,NA,NA,NA,NA,123897308,"Friday"
2008,10,3,5,901,905,1004,1021,"UA",399,"N924UA",63,76,50,-17,-4,"ORD","DSM",299,3,10,0,"",0,NA,NA,NA,NA,NA,123901871,"Friday"
2008,10,3,5,1055,1109,1220,1223,"UA",460,"N924UA",85,74,53,-3,-14,"DSM","ORD",299,18,14,0,"",0,NA,NA,NA,NA,NA,123903823,"Friday"
2008,10,3,5,559,607,706,721,"UA",494,"N913UA",67,74,52,-15,-8,"DSM","ORD",299,6,9,0,"",0,NA,NA,NA,NA,NA,123904811,"Friday"
2008,10,3,5,1547,1545,1709,1659,"UA",514,"N351UA",82,74,56,10,2,"DSM","ORD",299,10,16,0,"",0,NA,NA,NA,NA,NA,123905371,"Friday"
2008,10,3,5,1909,1857,2018,2014,"UA",519,"N579UA",69,77,52,4,12,"ORD","DSM",299,3,14,0,"",0,NA,NA,NA,NA,NA,123905462,"Friday"
2008,10,3,5,656,659,735,749,"UA",809,"N535UA",99,110,82,-14,-3,"DSM","DEN",589,7,10,0,"",0,NA,NA,NA,NA,NA,123913512,"Friday"
2008,10,3,5,1511,1516,1741,1752,"UA",814,"N930UA",90,96,77,-11,-5,"DEN","DSM",589,3,10,0,"",0,NA,NA,NA,NA,NA,123913573,"Friday"
2008,10,3,5,1824,1832,1912,1924,"UA",815,"N930UA",108,112,88,-12,-8,"DSM","DEN",589,9,11,0,"",0,NA,NA,NA,NA,NA,123913656,"Friday"
2008,10,3,5,1229,1231,1459,1507,"UA",1178,"N351UA",90,96,77,-8,-2,"DEN","DSM",589,4,9,0,"",0,NA,NA,NA,NA,NA,123918599,"Friday"
2008,10,3,5,NA,2014,NA,2131,"UA",1243,"",NA,77,NA,NA,NA,"ORD","DSM",299,NA,NA,1,"B",0,NA,NA,NA,NA,NA,123920258,"Friday"
2008,10,3,5,1310,1310,1349,1357,"EV",5140,"N925EV",99,107,81,-8,0,"CVG","DSM",505,3,15,0,"",0,NA,NA,NA,NA,NA,123995050,"Friday"
2008,10,3,5,1159,1155,1504,1457,"EV",5155,"N845AS",125,122,109,7,4,"DSM","ATL",743,8,8,0,"",0,NA,NA,NA,NA,NA,123995549,"Friday"
2008,10,3,5,1005,1010,1136,1128,"EV",5166,"N845AS",151,138,104,8,-5,"ATL","DSM",743,5,42,0,"",0,NA,NA,NA,NA,NA,123995812,"Friday"
2008,10,3,5,1556,1605,1825,1843,"EV",5231,"N884AS",89,98,74,-18,-9,"DSM","CVG",505,2,13,0,"",0,NA,NA,NA,NA,NA,123997881,"Friday"
2008,10,3,5,701,705,934,944,"EV",5275,"N978EV",93,99,78,-10,-4,"DSM","CVG",505,4,11,0,"",0,NA,NA,NA,NA,NA,123999034,"Friday"
2008,10,3,5,NA,545,NA,859,"EV",5406,"N889AS",NA,134,NA,NA,NA,"DSM","ATL",743,NA,NA,1,"A",0,NA,NA,NA,NA,NA,124002703,"Friday"
2008,10,3,5,1422,1430,1723,1741,"EV",5416,"N925EV",121,131,99,-18,-8,"DSM","ATL",743,11,11,0,"",0,NA,NA,NA,NA,NA,124002924,"Friday"
2008,10,3,5,2006,1943,2102,2101,"EV",5532,"N874AS",116,138,103,1,23,"ATL","DSM",743,3,10,0,"",0,NA,NA,NA,NA,NA,124006457,"Friday"
2008,10,3,5,2050,2050,2117,2134,"EV",5018,"N823AS",87,104,74,-17,0,"CVG","DSM",505,3,10,0,"",0,NA,NA,NA,NA,NA,124012055,"Friday"
2008,10,3,5,1411,1410,1515,1524,"EV",5058,"N884AS",124,134,100,-9,1,"ATL","DSM",743,2,22,0,"",0,NA,NA,NA,NA,NA,124013475,"Friday"
2008,10,3,5,1104,1105,1239,1250,"MQ",3611,"N506MQ",95,105,83,-11,-1,"DFW","DSM",624,3,9,0,"",0,NA,NA,NA,NA,NA,124057892,"Friday"
2008,10,3,5,1314,1320,1459,1515,"MQ",3612,"N506MQ",105,115,83,-16,-6,"DSM","DFW",624,11,11,0,"",0,NA,NA,NA,NA,NA,124057919,"Friday"
2008,10,3,5,1857,1905,2040,2045,"MQ",3673,"N519MQ",103,100,84,-5,-8,"DFW","DSM",624,3,16,0,"",0,NA,NA,NA,NA,NA,124059350,"Friday"
2008,10,3,5,631,635,805,830,"MQ",3674,"N514MQ",94,115,82,-25,-4,"DSM","DFW",624,5,7,0,"",0,NA,NA,NA,NA,NA,124059381,"Friday"
2008,10,3,5,1507,1345,1652,1530,"MQ",3677,"N517MQ",105,105,86,82,82,"DFW","DSM",624,3,16,0,"",0,82,0,0,0,0,124059474,"Friday"
2008,10,3,5,1723,1600,1910,1755,"MQ",3678,"N517MQ",107,115,86,75,83,"DSM","DFW",624,11,10,0,"",0,1,0,0,0,74,124059505,"Friday"
2008,10,3,5,1046,1005,1232,1200,"MQ",3706,"N510MQ",106,115,84,32,41,"DSM","DFW",624,14,8,0,"",0,0,0,0,0,32,124060194,"Friday"
2008,10,3,5,852,750,1027,935,"MQ",3711,"N510MQ",95,105,80,52,62,"DFW","DSM",624,3,12,0,"",0,52,0,0,0,0,124060349,"Friday"
2008,10,3,5,1831,1815,2018,2010,"MQ",3722,"N816MQ",107,115,88,8,16,"DSM","DFW",624,5,14,0,"",0,NA,NA,NA,NA,NA,124060690,"Friday"
2008,10,3,5,1631,1555,1816,1745,"MQ",3723,"N816MQ",105,110,87,31,36,"DFW","DSM",624,3,15,0,"",0,31,0,0,0,0,124060717,"Friday"
2008,10,3,5,1208,1155,1402,1355,"MQ",3840,"N692MQ",114,120,90,7,13,"DSM","DFW",624,5,19,0,"",0,NA,NA,NA,NA,NA,124063299,"Friday"
2008,10,3,5,953,940,1144,1130,"MQ",3841,"N692MQ",111,110,90,14,13,"DFW","DSM",624,3,18,0,"",0,NA,NA,NA,NA,NA,124063330,"Friday"
2008,10,3,5,2141,2145,2249,2255,"MQ",4175,"N669MQ",68,70,50,-6,-4,"ORD","DSM",299,2,16,0,"",0,NA,NA,NA,NA,NA,124071121,"Friday"
2008,10,3,5,938,945,1045,1055,"MQ",4199,"N906MQ",67,70,48,-10,-7,"ORD","DSM",299,3,16,0,"",0,NA,NA,NA,NA,NA,124071632,"Friday"
2008,10,3,5,920,925,1021,1035,"MQ",4227,"N650MQ",61,70,47,-14,-5,"DSM","ORD",299,3,11,0,"",0,NA,NA,NA,NA,NA,124072352,"Friday"
2008,10,3,5,1245,1245,1350,1355,"MQ",4235,"N655MQ",65,70,50,-5,0,"ORD","DSM",299,3,12,0,"",0,NA,NA,NA,NA,NA,124072588,"Friday"
2008,10,3,5,1113,1120,1217,1235,"MQ",4243,"N906MQ",64,75,52,-18,-7,"DSM","ORD",299,4,8,0,"",0,NA,NA,NA,NA,NA,124072805,"Friday"
2008,10,3,5,1417,1420,1533,1535,"MQ",4244,"N655MQ",76,75,58,-2,-3,"DSM","ORD",299,5,13,0,"",0,NA,NA,NA,NA,NA,124072836,"Friday"
2008,10,3,5,1610,1605,1713,1715,"MQ",4331,"N507MQ",63,70,50,-2,5,"ORD","DSM",299,2,11,0,"",0,NA,NA,NA,NA,NA,124075136,"Friday"
2008,10,3,5,1740,1745,1849,1900,"MQ",4333,"N507MQ",69,75,51,-11,-5,"DSM","ORD",299,5,13,0,"",0,NA,NA,NA,NA,NA,124075198,"Friday"
2008,10,3,5,646,655,749,810,"MQ",4409,"N695MQ",63,75,51,-21,-9,"DSM","ORD",299,3,9,0,"",0,NA,NA,NA,NA,NA,124077079,"Friday"
2008,10,3,5,745,750,852,900,"MQ",4489,"N650MQ",67,70,53,-8,-5,"ORD","DSM",299,2,12,0,"",0,NA,NA,NA,NA,NA,124078499,"Friday"
2008,10,3,5,1726,1730,1828,1845,"MQ",4501,"N684MQ",62,75,51,-17,-4,"ORD","DSM",299,2,9,0,"",0,NA,NA,NA,NA,NA,124078775,"Friday"
2008,10,3,5,1905,1910,2008,2030,"MQ",4514,"N684MQ",63,80,51,-22,-5,"DSM","ORD",299,5,7,0,"",0,NA,NA,NA,NA,NA,124078980,"Friday"
2008,10,3,5,554,600,1005,940,"MQ",4821,"N719MQ",191,160,175,25,-6,"DSM","LGA",1031,8,8,0,"",0,0,0,25,0,0,124083677,"Friday"
2008,10,3,5,1901,1805,2105,2020,"MQ",4822,"N728MQ",184,195,156,45,56,"LGA","DSM",1031,3,25,0,"",0,8,0,0,0,37,124083704,"Friday"
2008,10,3,5,1140,1140,1400,1350,"9E",2850,"80259E",200,190,151,10,0,"LGA","DSM",1031,3,46,0,"",0,NA,NA,NA,NA,NA,124112965,"Friday"
2008,10,3,5,1533,1505,1920,1855,"9E",2851,"80219E",167,170,133,25,28,"DSM","LGA",1031,8,26,0,"",0,0,0,25,0,0,124112996,"Friday"
2008,10,3,5,1443,1445,1554,1558,"9E",2862,"80259E",71,73,39,-4,-2,"DSM","MSP",232,14,18,0,"",0,NA,NA,NA,NA,NA,124113119,"Friday"
2008,10,3,5,1303,1305,1401,1420,"9E",2864,"80219E",58,75,39,-19,-2,"MSP","DSM",232,2,17,0,"",0,NA,NA,NA,NA,NA,124113204,"Friday"
2008,10,3,5,1600,1605,1707,1715,"9E",2892,"89339E",67,70,42,-8,-5,"DSM","MSP",232,13,12,0,"",0,NA,NA,NA,NA,NA,124113790,"Friday"
2008,10,3,5,1159,1204,1242,1255,"9E",2966,"89289E",103,111,84,-13,-5,"DTW","DSM",534,4,15,0,"",0,NA,NA,NA,NA,NA,124115924,"Friday"
2008,10,3,5,645,650,952,1015,"9E",2998,"87979E",127,145,108,-23,-5,"DSM","DCA",897,7,12,0,"",0,NA,NA,NA,NA,NA,124116756,"Friday"
2008,10,3,5,1637,1640,1810,1825,"9E",2999,"87979E",153,165,139,-15,-3,"DCA","DSM",897,3,11,0,"",0,NA,NA,NA,NA,NA,124116787,"Friday"
2008,10,3,5,1318,1325,1605,1617,"9E",3762,"89289E",107,112,85,-12,-7,"DSM","DTW",534,13,9,0,"",0,NA,NA,NA,NA,NA,124118385,"Friday"
2008,10,3,5,1002,1005,1254,1255,"9E",3764,"86889E",112,110,84,-1,-3,"DSM","DTW",534,10,18,0,"",0,NA,NA,NA,NA,NA,124118416,"Friday"
2008,10,3,5,840,845,938,935,"9E",3765,"86889E",118,110,87,3,-5,"DTW","DSM",534,5,26,0,"",0,NA,NA,NA,NA,NA,124118474,"Friday"
2008,10,3,5,1512,1515,1628,1630,"9E",4712,"80239E",76,75,38,-2,-3,"MSP","DSM",232,7,31,0,"",0,NA,NA,NA,NA,NA,124119535,"Friday"
2008,10,3,5,1845,1855,1959,2005,"9E",4771,"87979E",74,70,42,-6,-10,"DSM","MSP",232,16,16,0,"",0,NA,NA,NA,NA,NA,124120754,"Friday"
2008,10,3,5,2210,2235,2309,2345,"9E",4772,"80009E",59,70,37,-36,-25,"MSP","DSM",232,3,19,0,"",0,NA,NA,NA,NA,NA,124120785,"Friday"
2008,10,3,5,1706,1710,1838,1850,"9E",5733,"80239E",92,100,68,-12,-4,"DSM","MEM",490,10,14,0,"",0,NA,NA,NA,NA,NA,124124520,"Friday"
2008,10,3,5,1100,1105,1232,1240,"9E",5737,"86659E",92,95,72,-8,-5,"DSM","MEM",490,10,10,0,"",0,NA,NA,NA,NA,NA,124124706,"Friday"
2008,10,3,5,845,850,1016,1030,"9E",5752,"86659E",91,100,71,-14,-5,"MEM","DSM",490,7,13,0,"",0,NA,NA,NA,NA,NA,124125004,"Friday"
2008,10,3,5,1407,1355,1536,1530,"9E",5792,"89339E",89,95,70,6,12,"MEM","DSM",490,8,11,0,"",0,NA,NA,NA,NA,NA,124126739,"Friday"
2008,10,4,6,1904,1915,2126,2122,"XE",2568,"N16541",142,127,116,4,-11,"IAH","DSM",802,3,23,0,"",0,NA,NA,NA,NA,NA,123808720,"Saturday"
2008,10,4,6,647,650,904,905,"XE",2584,"N14974",137,135,116,-1,-3,"DSM","IAH",802,9,12,0,"",0,NA,NA,NA,NA,NA,123808728,"Saturday"
2008,10,4,6,812,812,915,921,"YV",2748,"N77286",183,189,160,-6,0,"DSM","PHX",1149,15,8,0,"",0,NA,NA,NA,NA,NA,123813638,"Saturday"
2008,10,4,6,904,904,1400,1356,"YV",2816,"N7264V",176,172,139,4,0,"PHX","DSM",1149,6,31,0,"",0,NA,NA,NA,NA,NA,123813920,"Saturday"
2008,10,4,6,909,915,1020,1025,"OO",2559,"N498CA",71,70,51,-5,-6,"MKE","DSM",311,3,17,0,"",0,NA,NA,NA,NA,NA,123846463,"Saturday"
2008,10,4,6,1050,1100,1154,1205,"OO",2752,"N498CA",64,65,52,-11,-10,"DSM","MKE",311,6,6,0,"",0,NA,NA,NA,NA,NA,123847578,"Saturday"
2008,10,4,6,1345,1350,1457,1500,"OO",2755,"N494CA",72,70,54,-3,-5,"MKE","DSM",311,6,12,0,"",0,NA,NA,NA,NA,NA,123847658,"Saturday"
2008,10,4,6,552,555,704,700,"OO",2878,"N479CA",72,65,51,4,-3,"DSM","MKE",311,5,16,0,"",0,NA,NA,NA,NA,NA,123848656,"Saturday"
2008,10,4,6,1118,1106,1350,1338,"OO",5905,"N718SK",92,92,77,12,12,"DEN","DSM",589,3,12,0,"",0,NA,NA,NA,NA,NA,123872042,"Saturday"
2008,10,4,6,1419,1426,1517,1515,"OO",5905,"N718SK",118,109,90,2,-7,"DSM","DEN",589,13,15,0,"",0,NA,NA,NA,NA,NA,123872063,"Saturday"
2008,10,4,6,1621,1627,1736,1739,"OO",6344,"N939SW",75,72,49,-3,-6,"DSM","ORD",299,17,9,0,"",0,NA,NA,NA,NA,NA,123879116,"Saturday"
2008,10,4,6,1448,1448,1556,1601,"OO",6344,"N939SW",68,73,53,-5,0,"ORD","DSM",299,3,12,0,"",0,NA,NA,NA,NA,NA,123879127,"Saturday"
2008,10,4,6,1650,1655,1753,1808,"OO",6385,"N929SW",63,73,51,-15,-5,"ORD","DSM",299,5,7,0,"",0,NA,NA,NA,NA,NA,123879895,"Saturday"
2008,10,4,6,1558,1604,1833,1836,"OO",6530,"N713SK",95,92,74,-3,-6,"DEN","DSM",589,3,18,0,"",0,NA,NA,NA,NA,NA,123883542,"Saturday"
2008,10,4,6,1341,1349,1453,1501,"OO",6603,"N937SW",72,72,54,-8,-8,"DSM","ORD",299,5,13,0,"",0,NA,NA,NA,NA,NA,123885359,"Saturday"
2008,10,4,6,1205,1207,1319,1315,"OO",6627,"N937SW",74,68,50,4,-2,"ORD","DSM",299,3,21,0,"",0,NA,NA,NA,NA,NA,123885945,"Saturday"
2008,10,4,6,1155,1204,1247,1256,"UA",227,"N937UA",112,112,90,-9,-9,"DSM","DEN",589,9,13,0,"",0,NA,NA,NA,NA,NA,123896725,"Saturday"
2008,10,4,6,807,819,850,911,"UA",237,"N930UA",103,112,87,-21,-12,"DSM","DEN",589,6,10,0,"",0,NA,NA,NA,NA,NA,123896959,"Saturday"
2008,10,4,6,940,948,1045,1114,"UA",249,"N937UA",65,86,51,-29,-8,"ORD","DSM",299,3,11,0,"",0,NA,NA,NA,NA,NA,123897309,"Saturday"
2008,10,4,6,822,827,921,943,"UA",399,"N202UA",59,76,48,-22,-5,"ORD","DSM",299,4,7,0,"",0,NA,NA,NA,NA,NA,123901872,"Saturday"
2008,10,4,6,1006,1016,1114,1130,"UA",460,"N202UA",68,74,47,-16,-10,"DSM","ORD",299,8,13,0,"",0,NA,NA,NA,NA,NA,123903824,"Saturday"
2008,10,4,6,NA,653,NA,807,"UA",494,"",NA,74,NA,NA,NA,"DSM","ORD",299,NA,NA,1,"B",0,NA,NA,NA,NA,NA,123904812,"Saturday"
2008,10,4,6,649,659,732,749,"UA",809,"N579UA",103,110,82,-17,-10,"DSM","DEN",589,5,16,0,"",0,NA,NA,NA,NA,NA,123913513,"Saturday"
2008,10,4,6,1239,1239,1507,1515,"UA",1178,"N367UA",88,96,75,-8,0,"DEN","DSM",589,2,11,0,"",0,NA,NA,NA,NA,NA,123918600,"Saturday"
2008,10,4,6,2014,2014,2121,2131,"UA",1243,"N929UA",67,77,52,-10,0,"ORD","DSM",299,4,11,0,"",0,NA,NA,NA,NA,NA,123920259,"Saturday"
